FWBscore,SAVEHABIT,SCFHORIZON,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,ACT1_1,ACT1_2,FINGOALS,GOALCONF,DISTRESS,ABSORBSHOCK,VOLATILITY,ENDSMEET,COVERCOSTS,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,EARNERS,PPHHSIZE,LIVINGARRANGEMENT,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,OUTLOOK_1,OUTLOOK_2,agecat,PPINCIMP,PPEDUC,EMPLOY,PPGENDER,PPETHM,LMscore,KHscore,FSscore,finalwt,row_missing_core_pct,HARDSHIP_TOTAL,FWB_high_54,FWB_high_56,FWBcat,behavior_cluster
54.0,6.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2,2.0,4.0,4.0,3.0,80.0,4.0,3.0,5,7,3,8.0,2,1,3,-0.909,64.0,1.08249882575257,0.0,6,1,0,Medium,1
59.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,2.0,3.0,5.0,3.0,0.0,5.0,5.0,2,4,3,2.0,2,1,3,-0.57,82.0,1.10461063095104,0.0,6,1,1,Medium,1
73.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0,2.0,2.0,2.0,100.0,3.0,3.0,5,9,5,2.0,1,1,3,1.267,53.0,0.709075439376766,0.0,6,1,1,High,1
71.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2,2.0,3.0,3.0,2.0,75.0,3.0,3.0,3,8,5,2.0,2,2,3,0.242,60.0,1.38356801891259,0.0,6,1,1,High,1
45.0,4.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,2.0,0.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0,0,0,1,1,0,0,0,0,0,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,2.0,1.0,3.0,1.0,60.0,4.0,4.0,5,8,4,2.0,1,1,3,0.242,50.0,0.744866816076369,0.0,6,0,0,Medium,0
60.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,3.0,3.0,3.0,75.0,3.0,3.0,7,1,1,6.0,1,1,3,-0.909,55.0,2.52470774993268,0.0,6,1,1,Medium,0
56.0,2.0,4.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,3.0,4.0,4.0,50.0,2.0,1.0,5,4,2,2.0,2,1,3,-0.57,43.0,0.98904985177904,0.0,6,1,1,Medium,2
53.0,6.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,4.0,4.0,4.0,80.0,4.0,4.0,2,9,4,2.0,1,3,3,0.712,55.0,2.12052696784647,0.0,6,0,0,Medium,2
45.0,5.0,4.0,3.0,1.0,3.0,2.0,5.0,2.0,3.0,1.0,5.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0,4.0,4.0,4.0,35.0,3.0,4.0,1,8,4,3.0,2,2,3,-0.188,39.0,2.08467600306094,0.0,6,0,0,Medium,2
60.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5,4.0,2.0,2.0,2.0,0.0,5.0,5.0,1,9,3,2.0,2,2,2,-0.909,79.0,4.12615440152798,0.0,6,1,1,Medium,1
44.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,2.0,1.0,100.0,5.0,4.0,5,1,3,2.0,2,1,2,-0.909,59.0,2.05908711893927,0.0,6,0,0,Medium,1
51.0,4.0,2.0,5.0,3.0,4.0,2.0,5.0,4.0,1.0,5.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3,2.0,3.0,3.0,2.0,75.0,2.0,4.0,2,5,5,2.0,2,1,3,0.242,38.0,0.483636013326008,0.0,6,0,0,Medium,2
67.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2.0,2.0,4.0,3.0,100.0,5.0,5.0,3,8,3,2.0,1,1,3,0.712,77.0,0.824122107078978,0.0,6,1,1,High,1
58.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,2.0,4.0,4.0,4.0,100.0,2.0,5.0,2,9,5,2.0,2,1,2,-0.909,54.0,1.13723396500634,0.0,6,1,1,Medium,1
59.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3,2.0,3.0,3.0,2.0,0.0,5.0,5.0,3,5,3,2.0,2,2,3,-0.57,54.0,1.50330102451883,0.0,6,1,1,Medium,1
52.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3,2.0,4.0,4.0,2.0,95.0,2.0,2.0,4,8,2,2.0,2,1,3,0.242,42.0,1.23096309231429,0.0,6,0,0,Medium,2
33.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,0,1,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,2.0,4.0,4.0,2.0,50.0,1.0,2.0,4,3,3,3.0,2,3,1,-0.188,54.0,1.93775967161946,0.0,6,0,0,Low,0
50.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,5.0,4.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2,2.0,3.0,3.0,4.0,85.0,4.0,1.0,7,5,2,8.0,1,1,3,-0.188,45.0,0.830919720533772,0.0,6,0,0,Medium,2
75.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0,1.0,1.0,1.0,80.0,4.0,3.0,8,7,3,8.0,1,1,3,0.712,59.0,0.289271779438408,0.058823529411764705,6,1,1,High,1
48.0,5.0,3.0,5.0,4.0,4.0,2.0,5.0,4.0,1.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3,2.0,4.0,4.0,4.0,100.0,5.0,4.0,3,6,4,4.0,2,1,3,0.242,58.0,1.71595937253459,0.0,6,0,0,Medium,2
28.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,0.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1,0,0,1,1,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,3.0,5.0,4.0,1.0,100.0,3.0,2.0,2,7,3,5.0,1,4,1,-0.57,28.0,1.07425902948069,0.0,6,0,0,Low,0
59.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,2.0,2.0,75.0,4.0,3.0,5,7,3,6.0,2,1,3,0.242,56.0,1.08249882575257,0.0,6,1,1,Medium,1
52.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2,2.0,2.0,3.0,3.0,50.0,3.0,2.0,6,3,2,8.0,2,1,1,-0.909,39.0,0.729937150973869,0.0,6,0,0,Medium,2
56.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2,2.0,3.0,3.0,4.0,100.0,2.0,2.0,6,4,2,8.0,1,1,3,0.712,43.0,1.0272658337673,0.0,6,1,1,Medium,2
76.0,6.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,2.0,3.0,3.0,3.0,100.0,4.0,1.0,8,7,2,8.0,2,1,3,0.712,47.0,0.40443837079384,0.0,6,1,1,High,1
17.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,5.0,8.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1,1,0,1,0,0,0,0,0,1,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5,2.0,4.0,3.0,3.0,50.0,4.0,4.0,3,4,3,7.0,1,1,1,-0.909,42.0,0.591801842268996,0.0,6,0,0,Low,0
64.0,5.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,2.0,3.0,4.0,2.0,95.0,2.0,3.0,5,8,2,8.0,1,1,3,0.712,51.0,1.1376525284446,0.0,6,1,1,High,1
50.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2,2.0,1.0,3.0,2.0,100.0,4.0,2.0,4,9,4,2.0,1,1,3,0.242,52.0,0.815617648809735,0.0,6,0,0,Medium,1
25.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,3.0,3.0,0.0,3.0,3.0,8.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0,2.0,2.0,2.0,0.0,4.0,5.0,1,1,1,7.0,1,2,2,-1.485,47.0,3.17615573743959,0.058823529411764705,6,0,0,Low,0
71.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2.0,1.0,95.0,5.0,3.0,8,7,4,8.0,2,1,3,-0.188,51.0,0.500785217924286,0.0,6,1,1,High,1
89.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2.0,2.0,2.0,2.0,90.0,4.0,4.0,6,9,5,8.0,1,1,3,0.712,56.0,0.49505346992289,0.0,6,1,1,High,1
51.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,4.0,4.0,4.0,75.0,4.0,4.0,1,1,3,3.0,1,4,3,-0.57,47.0,0.746220546756788,0.0,6,0,0,Medium,2
26.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,3.0,4.0,3.0,80.0,3.0,2.0,3,6,3,4.0,1,4,3,0.242,38.0,0.515370103484213,0.0,6,0,0,Low,0
51.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,3.0,3.0,2.0,100.0,4.0,2.0,8,3,3,8.0,2,1,3,0.242,51.0,0.668980860503847,0.0,6,0,0,Medium,1
49.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,3.0,3.0,3.0,100.0,3.0,3.0,4,6,5,3.0,1,4,2,-1.713,42.0,0.689993368509924,0.11764705882352941,6,0,0,Medium,0
31.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2.0,5.0,4.0,4.0,100.0,5.0,3.0,6,1,2,6.0,2,1,2,-1.215,39.0,0.996510127448254,0.0,6,0,0,Low,2
72.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2,2.0,3.0,3.0,2.0,90.0,4.0,3.0,6,8,4,8.0,1,1,3,0.712,54.0,0.669932745881724,0.0,6,1,1,High,1
88.0,6.0,3.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4,2.0,1.0,1.0,1.0,100.0,4.0,4.0,6,6,4,8.0,1,1,3,0.712,80.0,0.498584490843393,0.0,6,1,1,High,1
61.0,6.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,3.0,1.0,90.0,4.0,4.0,6,7,4,2.0,1,1,3,0.712,53.0,0.539430335985968,0.0,6,1,1,Medium,1
71.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,3.0,4.0,2.0,95.0,4.0,2.0,7,9,5,8.0,1,1,3,1.267,42.0,0.478042815117411,0.0,6,1,1,High,2
66.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,4.0,0.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2.0,4.0,80.0,3.0,4.0,2,9,4,2.0,2,1,2,-0.188,56.0,1.71185004733555,0.0,6,1,1,High,2
61.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,0.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,1.0,2.0,1.0,100.0,4.0,3.0,6,7,2,3.0,1,1,3,0.712,45.0,0.796351210429683,0.0,6,1,1,Medium,2
69.0,6.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,2.0,3.0,3.0,2.0,80.0,3.0,4.0,7,5,4,8.0,1,1,3,1.267,49.0,0.533833103325354,0.0,6,1,1,High,1
44.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,0.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3,2.0,2.0,4.0,2.0,80.0,5.0,3.0,3,6,4,2.0,1,1,2,0.242,59.0,0.729562937122872,0.0,6,0,0,Medium,2
60.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3,2.0,2.0,3.0,3.0,100.0,1.0,2.0,7,7,3,8.0,2,2,3,0.242,52.0,0.432273227410797,0.0,6,1,1,Medium,1
57.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4,2.0,3.0,3.0,2.0,80.0,4.0,5.0,4,7,3,2.0,1,1,3,0.712,55.0,0.720619392106815,0.0,6,1,1,Medium,1
62.0,6.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2,2.0,2.0,3.0,2.0,90.0,3.0,4.0,6,5,4,8.0,1,1,3,0.242,55.0,0.50831541165116,0.0,6,1,1,High,1
49.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,2.0,1.0,3.0,2.0,90.0,4.0,1.0,7,4,4,8.0,1,2,3,0.242,43.0,0.564507986336706,0.0,6,0,0,Medium,1
55.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,5.0,4.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,3.0,2.0,2.0,50.0,4.0,3.0,8,1,2,8.0,2,1,2,-0.57,46.0,1.15634416353989,0.0,6,1,0,Medium,1
67.0,6.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2.0,4.0,5.0,3.0,90.0,5.0,5.0,8,7,3,8.0,2,4,3,-0.909,61.0,0.315048189455074,0.0,6,1,1,High,1
27.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,3.0,3.0,4.0,2.0,2.0,3.0,5.0,1,4,3,5.0,1,1,2,-0.57,66.0,1.00610083250194,0.0,6,0,0,Low,0
47.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,2.0,2.0,3.0,2.0,10.0,3.0,3.0,3,2,1,2.0,1,1,0,-1.215,56.0,2.72433032120274,0.0,6,0,0,Medium,2
77.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,2.0,1.0,3.0,1.0,100.0,5.0,1.0,8,6,3,8.0,1,1,3,1.267,58.0,0.392571143705642,0.0,6,1,1,High,1
63.0,6.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,2.0,2.0,3.0,3.0,85.0,4.0,4.0,7,5,2,8.0,1,1,3,0.712,47.0,0.845212713147787,0.0,6,1,1,High,1
80.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,4.0,4.0,2.0,90.0,4.0,2.0,6,5,3,8.0,1,1,3,0.242,75.0,0.525618742181113,0.0,6,1,1,High,1
